SOURCE_ID,RA,DEC,RA_ERROR,DEC_ERROR,PHOT_G_MEAN_MAG,PHOT_G_MEAN_FLUX_OVER_ERROR,PHOT_G_N_OBS,PHOT_BP_MEAN_MAG,PHOT_BP_MEAN_FLUX_OVER_ERROR,PHOT_BP_N_OBS,PHOT_RP_MEAN_MAG,PHOT_RP_MEAN_FLUX_OVER_ERROR,PHOT_RP_N_OBS,ASTROMETRIC_WEIGHT_AL,ASTROMETRIC_N_OBS_AL,ASTROMETRIC_N_GOOD_OBS_AL,ASTROMETRIC_EXCESS_NOISE,ASTROMETRIC_EXCESS_NOISE_SIG,DUPLICATED_SOURCE,REF_EPOCH,PARALLAX,PARALLAX_ERROR,PMRA,PMRA_ERROR,PMDEC,PMDEC_ERROR,PHOT_VARIABLE_FLAG,A_G_VAL,E_BP_MIN_RP_VAL
4472798840642769152,269.2314192270928,4.494952941983108,0.0317138,0.0313416,15.3912,1910.58,172,15.9868,425.542,19,14.6609,511.951,18,15.1691,177,173,0.00000,0.00000,"F",2015.50,0.210650,0.0366530,-0.439604,0.0622291,-3.33674,0.0605131,"F",NaN,NaN
4472792930768122112,269.3462011120080,4.506303866910934,0.0241837,0.0246211,14.3901,3449.19,149,15.0795,545.060,17,13.5971,1341.87,16,40.5414,151,148,0.00000,0.00000,"F",2015.50,0.260393,0.0264851,0.281950,0.0470215,-7.20716,0.0446578,"F",0.487700,0.224000
4472809595241267456,269.2719610005892,4.614897585832098,0.0538819,0.0548436,13.6257,3842.43,150,14.2387,717.951,14,12.8877,910.779,15,5.67783,150,150,0.401379,31.9053,"F",2015.50,1.19040,0.0644865,-4.76828,0.106938,-0.285431,0.0991697,"F",NaN,NaN
4472805643870968576,269.2637689378308,4.531494509688922,0.0194055,0.0196324,13.9664,4959.82,178,14.5098,651.267,19,13.2822,1219.07,19,59.0572,178,178,0.00000,0.00000,"F",2015.50,0.878661,0.0226456,2.23763,0.0377922,-6.45142,0.0362079,"F",NaN,NaN
4472793888541481728,269.4556418330150,4.532231719376458,0.0290603,0.0301380,14.6865,2246.24,130,15.4170,515.808,11,13.8604,543.132,13,30.1006,131,131,0.00000,8.95200e-16,"F",2015.50,0.100217,0.0333957,-4.07572,0.0549965,0.0748797,0.0528756,"F",0.574000,0.286000
4472794957992686976,269.3979459884564,4.558912653312795,0.0326552,0.0340579,14.9981,1762.97,123,15.3639,285.697,13,14.4432,533.082,14,21.8255,123,123,0.00000,0.00000,"F",2015.50,0.589645,0.0387756,4.20096,0.0625149,-3.14350,0.0659264,"F",1.01000,0.526300
4472793480523937664,269.3822402700587,4.547260006201310,0.0238077,0.0248665,14.0356,3394.68,133,14.4246,246.864,14,13.4808,656.272,13,56.3803,133,133,0.00000,0.00000,"T",2015.50,0.903954,0.0276041,-0.891509,0.0445840,-0.0192261,0.0430200,"F",1.50250,0.751500
4472794957992686848,269.3942785478167,4.555296560147449,0.0333885,0.0354757,12.6329,3271.83,123,12.9860,321.551,13,12.1217,640.451,13,226.368,124,124,0.00000,0.00000,"F",2015.50,1.22644,0.0388236,-5.77946,0.0649584,-1.48144,0.0609916,"F",NaN,NaN
4472809595241269120,269.2745996814274,4.623507920105137,0.0396247,0.0395033,15.3007,1503.92,134,15.7268,291.279,12,14.6948,266.539,12,16.3467,134,134,0.00000,0.00000,"F",2015.50,0.844916,0.0451403,-0.207273,0.0745245,-5.57268,0.0671400,"F",0.362700,0.187000
4472793446164198528,269.3722002397350,4.535407766994930,0.0357867,0.0393964,13.0549,867.069,115,14.1272,173.118,13,12.0355,418.940,13,18.7577,115,115,0.213611,9.58566,"F",2015.50,0.0997324,0.0423877,-0.872038,0.0708837,-6.30373,0.0662027,"F",NaN,NaN
4472807705456367616,269.4396916417041,4.650650309465880,0.0345249,0.0369947,15.1301,1810.45,113,15.7580,283.304,10,14.3798,405.316,9,20.3471,114,114,0.00000,0.00000,"F",2015.50,0.404224,0.0404997,2.38057,0.0677977,-6.16079,0.0650621,"F",NaN,NaN
4472811244508710656,269.3169095646600,4.660939665698451,0.0380211,0.0348623,15.0652,1032.37,133,15.5841,253.869,13,14.3998,332.252,14,20.5787,133,132,0.00000,0.00000,"F",2015.50,1.42146,0.0391210,0.644521,0.0695960,3.48602,0.0620411,"F",0.441500,0.219800
4472792793329170816,269.3148626586390,4.490087353843161,0.0293208,0.0303632,15.0112,1997.44,151,15.4186,324.700,16,14.4409,666.636,18,21.7330,151,151,0.00000,0.00000,"F",2015.50,0.618221,0.0335563,-4.62238,0.0582511,-2.40978,0.0545051,"F",1.26700,0.630500
4472810316795448960,269.1550266031302,4.636817419035486,0.0293967,0.0290229,14.5728,2847.38,141,15.0070,361.517,16,13.9835,717.965,15,33.1421,144,143,0.00000,0.00000,"F",2015.50,1.15150,0.0321458,-6.98969,0.0530551,1.62578,0.0529852,"F",0.545000,0.242500
4472791208481936768,269.5708847615336,4.542914639202683,0.0265078,0.0299442,13.9192,3136.64,103,14.6755,730.012,10,13.0833,328.532,11,67.0231,104,104,0.00000,0.00000,"F",2015.50,0.259891,0.0316732,0.626555,0.0504607,-0.0219159,0.0525817,"F",0.954000,0.468000
4472792930768125440,269.3391405139050,4.515905618258412,0.0333325,0.0315804,15.0358,2103.75,140,15.4226,268.820,13,14.4804,503.249,14,21.4584,142,141,0.00000,8.61660e-16,"F",2015.50,0.854221,0.0339734,-2.25992,0.0649657,4.78796,0.0587121,"F",0.463000,0.223000
4472792621530473088,269.3449957479509,4.484088630557675,0.0326737,0.0357670,15.0526,1984.76,143,15.6561,379.696,16,14.3163,629.298,16,21.0151,142,142,0.00000,8.58509e-16,"F",2015.50,0.428592,0.0375049,-9.17748,0.0594161,-2.26317,0.0584020,"F",NaN,NaN
4472809590941049728,269.2708272492941,4.622639986407381,0.0375787,0.0386730,12.0117,850.583,143,13.2922,145.715,15,10.9077,327.233,16,117.502,143,141,0.0666846,1.48566,"F",2015.50,0.206272,0.0438504,0.928852,0.0762268,-7.24848,0.0700876,"F",NaN,NaN
4472812790696951296,269.3052740069876,4.721688554927909,0.0275727,0.0298859,14.1915,2768.32,133,14.5921,262.701,15,13.6241,723.900,13,47.0174,133,132,0.00000,0.00000,"F",2015.50,1.33279,0.0342446,-9.58913,0.0522333,-12.8526,0.0475622,"F",0.413000,0.212300
4472809011125719808,269.2105973084761,4.583124314925888,0.0316830,0.0344039,14.6333,2888.72,142,15.0968,305.301,13,14.0128,672.222,13,30.8906,142,142,0.00000,0.00000,"F",2015.50,0.945544,0.0420576,-0.559527,0.0559098,4.83447,0.0501197,"F",0.840000,0.437800
4472811446368421376,269.2645514620241,4.662110097311242,0.0381676,0.0385463,15.1023,710.300,121,15.5742,183.009,11,14.4769,255.558,13,20.2525,121,121,0.00000,0.00000,"F",2015.50,1.12887,0.0437836,-2.14941,0.0715428,-3.96484,0.0651854,"F",0.433500,0.223000
4472806429846224640,269.2779928037358,4.582199760135303,0.0308429,0.0320603,14.9245,2497.10,139,15.3704,362.215,14,14.3247,535.541,15,23.9790,140,139,0.00000,0.00000,"F",2015.50,1.08729,0.0350628,3.23591,0.0603471,3.76363,0.0580095,"F",0.439500,0.220000
4472790967963649408,269.5690297525720,4.517788485017130,0.183204,0.217063,15.1162,282.333,93,15.3617,206.550,12,14.3894,260.882,13,0.740046,113,106,1.10368,121.600,"F",2015.50,0.938697,0.209726,-1.45315,0.345473,-4.87496,0.398483,"F",NaN,NaN
4472812034782704384,269.3145941698818,4.712663553256404,0.0270966,0.0279867,14.5918,2711.67,150,14.9974,295.143,16,14.0253,698.814,16,32.8374,151,151,0.00000,0.00000,"F",2015.50,0.883693,0.0306668,4.44894,0.0522308,2.91645,0.0487324,"F",0.612200,0.286700
4472811966063220608,269.3335155092638,4.700239252101466,0.0258634,0.0268500,14.3006,2111.89,125,14.9744,323.777,13,13.5191,669.969,12,44.1028,125,125,0.00000,0.00000,"F",2015.50,0.188393,0.0304681,-0.772085,0.0535494,-4.06478,0.0531199,"F",0.559000,0.288700
4472814366945798528,269.6895650752047,4.586976895017274,0.0516421,0.0597732,15.2936,2007.19,105,15.8892,442.650,11,14.5683,370.289,11,18.5207,107,107,0.00000,0.00000,"F",2015.50,0.113906,0.0656976,-6.21698,0.0968179,-4.62437,0.0935382,"F",0.104000,0.0500000
4472807838594395392,269.3516987286324,4.602687367224160,0.0820430,0.0814297,10.1964,3391.93,121,10.5696,850.812,14,9.67568,921.300,14,11.1316,134,125,0.276223,22.2026,"F",2015.50,3.94086,0.0989682,-6.35865,0.153981,31.2015,0.142374,"F",NaN,NaN
4472806532924337152,269.2779142024966,4.603250557853410,0.0190393,0.0187101,13.4725,3729.09,158,14.0771,373.975,17,12.7366,689.670,17,94.5381,159,159,0.00000,0.00000,"F",2015.50,0.241172,0.0213206,0.566613,0.0369737,-5.39796,0.0345346,"F",0.412000,0.123000
4472804540060212864,269.3116020896864,4.496953934816243,0.178345,0.174965,15.3634,447.781,159,16.0866,312.538,16,14.5065,352.106,17,0.483127,159,159,1.39461,167.135,"F",2015.50,2.13094,0.204804,11.3252,0.356982,-11.7538,0.319041,"F",NaN,NaN
4472793171286979968,269.3959178652363,4.511709211426263,0.0260291,0.0275992,14.2473,3073.69,122,14.7398,401.857,14,13.6097,792.897,12,46.2797,123,122,0.00000,0.00000,"F",2015.50,0.681385,0.0300009,0.399200,0.0491004,2.61285,0.0483786,"F",NaN,NaN
4472807013960674944,269.3710921796240,4.593689375883904,0.0349602,0.0345067,11.6532,2686.94,131,12.3591,527.047,14,10.8671,893.689,14,346.299,135,133,0.00000,0.00000,"F",2015.50,0.687189,0.0382061,-3.00170,0.0666127,-0.170549,0.0608083,"F",0.457000,0.227000
4472809904478919168,269.2713181406263,4.646979803995846,0.0210253,0.0206777,13.0771,3220.93,128,13.5462,561.984,14,12.4468,440.196,14,133.675,134,134,0.00000,0.00000,"F",2015.50,2.71570,0.0226376,-3.51383,0.0425406,-3.02295,0.0383584,"F",0.550000,0.270300
4472795370310279296,269.4848696644260,4.594040745735649,0.0262213,0.0283116,14.4160,2915.36,125,14.8222,317.513,12,13.8453,824.750,13,39.8683,125,124,0.00000,0.00000,"F",2015.50,0.936422,0.0307033,-3.25788,0.0497215,-8.52577,0.0492917,"F",0.793300,0.365200
4472811931703483648,269.3191423378953,4.694019027003007,0.0398480,0.0409934,15.3152,1394.84,123,15.7803,186.923,14,14.7092,411.069,14,16.1265,124,124,0.00000,0.00000,"F",2015.50,0.482984,0.0437303,-1.48140,0.0775107,0.534238,0.0714760,"F",NaN,NaN
4472800073293528064,269.2116502438909,4.541087803787431,0.0180293,0.0183046,13.4905,3739.84,169,14.0361,518.314,18,12.8042,495.967,19,93.2729,171,171,0.00000,0.00000,"F",2015.50,3.59909,0.0210919,-21.5796,0.0357979,-12.6348,0.0333434,"F",0.193000,0.0913000
4472812648959544192,269.2664449368080,4.717263108181597,0.0507844,0.0448880,15.2682,1641.65,123,15.9926,480.981,13,14.4526,746.494,13,14.1917,124,123,0.106341,0.950988,"F",2015.50,0.118589,0.0539168,-0.549307,0.0863173,-3.32368,0.0739317,"F",0.683800,0.330000
4472806807802246144,269.3850980337395,4.580140345548640,0.0379042,0.0386015,11.1431,1080.43,125,11.7849,721.233,13,10.4083,971.614,14,390.190,134,125,0.00000,0.791152,"F",2015.50,1.28135,0.0434187,3.80730,0.0706120,-2.64707,0.0669133,"F",NaN,NaN
4472806773442508544,269.3765743287107,4.573375402691400,0.0324910,0.0344198,12.2283,5265.28,132,12.9226,762.023,14,11.4420,1160.57,15,331.072,133,133,0.00000,0.00000,"F",2015.50,0.636240,0.0376450,-2.57818,0.0613324,-1.18599,0.0599224,"F",0.599000,0.297700
4472793205646022400,269.4108993778146,4.529179633246105,0.0360190,0.0352460,14.9106,1925.69,124,15.3109,282.236,13,14.3440,472.178,14,24.1662,124,123,0.00000,0.00000,"F",2015.50,0.601572,0.0370885,2.46242,0.0666580,-4.00065,0.0613677,"F",1.55800,0.777000
4472795640887274368,269.4657178945250,4.606239234628783,0.0327096,0.0356345,11.7897,4247.86,120,12.2207,457.257,14,11.2071,1106.39,14,356.522,125,123,0.00000,0.00000,"F",2015.50,3.01097,0.0379042,-9.46829,0.0618430,-59.5710,0.0618542,"F",0.900300,0.482000
4472798565764850432,269.2532362800683,4.470929355594694,0.0344187,0.0356318,14.9627,1691.98,150,15.4045,278.381,16,14.3651,606.502,16,22.9291,151,150,0.00000,0.00000,"F",2015.50,0.929649,0.0385413,2.60712,0.0608131,-4.55716,0.0570578,"F",0.503500,0.276800
4472788532721584512,269.4232765382833,4.433388794257598,0.0327484,0.0339573,14.4793,2971.48,140,14.9111,432.057,11,13.8824,560.024,12,24.1776,140,140,0.111637,1.82243,"F",2015.50,0.886782,0.0351560,-8.00055,0.0628138,3.66952,0.0585058,"F",NaN,NaN
4472798870702689792,269.2476753517105,4.492356315436568,0.0268749,0.0273539,11.6403,3597.76,172,12.4528,700.123,19,10.7809,554.268,18,421.586,179,177,0.00000,1.07271e-15,"F",2015.50,0.426487,0.0313187,6.42677,0.0518243,-1.65504,0.0497906,"F",0.467000,0.231000
4472790693084957824,269.5059029252344,4.498592545440792,0.0365746,0.0379185,12.6498,4180.29,117,13.3079,344.470,12,11.8822,879.896,14,222.635,123,123,0.00000,0.00000,"F",2015.50,0.350701,0.0401189,5.03849,0.0684054,3.97110,0.0690347,"F",0.376000,0.180700
4472810763472393472,269.2131994740091,4.668743826637079,0.0368446,0.0344687,15.0207,1972.07,129,15.5239,646.867,13,14.3565,212.864,13,21.8207,130,128,0.00000,0.00000,"F",2015.50,0.467657,0.0411829,0.0753380,0.0644200,-5.24369,0.0636394,"F",NaN,NaN
4472814607462857216,269.6141448213733,4.555414107258525,0.0325212,0.0439454,13.6308,3144.18,90,14.0198,402.845,8,13.0776,1084.85,9,87.5098,91,91,0.00000,0.00000,"F",2015.50,1.33623,0.0416347,-7.77733,0.0700453,11.5452,0.0688279,"F",0.675500,0.329700
4472787879886532480,269.5220255915083,4.413158175812813,0.0370254,0.0395429,14.8449,1766.63,104,15.3067,357.634,10,14.2260,812.699,11,26.0510,105,104,0.00000,0.00000,"F",2015.50,0.497783,0.0439715,-5.03367,0.0681102,-11.2801,0.0675898,"F",NaN,NaN
4472814847981024896,269.6203350123818,4.573737444089765,0.0446551,0.0633744,12.4860,3698.61,89,13.2622,627.399,9,11.6414,896.945,10,284.452,89,88,0.00000,0.00000,"F",2015.50,0.330511,0.0616260,-3.88688,0.0881153,-7.15953,0.0955836,"F",0.630000,0.298500
4472794575736464640,269.5160595397194,4.578802330065446,0.0383242,0.0402240,15.2070,1757.62,101,15.6348,408.678,10,14.6129,275.658,10,19.0953,102,102,0.00000,0.00000,"F",2015.50,0.738794,0.0431057,-5.02657,0.0754164,-21.0086,0.0785998,"F",0.759000,0.385500
4472806365426514176,269.3154783962139,4.593986957291057,0.0381391,0.0374056,15.1028,2306.21,120,15.7156,402.192,13,14.3616,533.364,14,20.6031,120,119,0.00000,0.00000,"F",2015.50,0.233164,0.0457976,-2.73653,0.0683598,2.61801,0.0659056,"F",NaN,NaN
4472806468505069312,269.2854208315915,4.598072897288586,0.0306866,0.0294406,15.1396,2101.88,159,15.5163,324.295,17,14.5940,764.771,18,19.1600,160,159,0.00000,0.00000,"F",2015.50,0.566154,0.0338602,0.684663,0.0600485,-6.74262,0.0557258,"F",1.02000,0.491800
4472804853596979840,269.2652639930738,4.516166902436289,0.0296978,0.0296105,12.7619,3231.51,149,13.3320,568.762,16,12.0681,837.938,16,198.092,161,158,0.00000,1.18630e-15,"F",2015.50,4.68530,0.0320913,4.61576,0.0601069,-42.4594,0.0560047,"F",0.515300,0.248300
4472808633168586112,269.3635372923584,4.662752104605682,0.0212096,0.0216599,13.6519,2832.55,143,14.3317,531.771,15,12.8672,345.731,16,80.0938,143,143,0.00000,0.00000,"F",2015.50,0.309005,0.0253400,-0.649540,0.0399809,-0.946713,0.0382281,"F",0.570000,0.281000
4472814302525605120,269.7016332958067,4.568409062294013,0.0314494,0.0419875,14.7619,2358.96,122,15.4078,272.458,12,13.9970,560.661,12,30.2484,123,122,0.00000,0.00000,"F",2015.50,0.0901576,0.0503214,0.0736400,0.0614240,-4.61809,0.0624174,"F",0.362000,0.158500
4472812889475927040,269.3151315859239,4.728924867828202,0.0293159,0.0305194,12.9173,1439.23,128,13.6291,451.272,12,12.1187,776.554,12,158.553,133,131,0.00000,0.00000,"F",2015.50,0.442111,0.0352165,-2.73673,0.0518472,-3.45609,0.0481286,"F",0.532700,0.271500
4472813611030448000,269.6305387127575,4.514861238504389,0.0429653,0.0598073,11.4047,1746.68,89,11.7556,557.605,10,10.8845,638.668,11,486.655,95,92,0.00000,0.00000,"F",2015.50,2.85607,0.0624750,11.2995,0.0860619,-11.7607,0.0889947,"F",NaN,NaN
4472806051889086336,269.2583206243160,4.578887670455773,0.0261305,0.0261515,14.5698,2690.78,145,15.0177,292.510,16,13.9625,367.568,15,33.0793,147,147,0.00000,0.00000,"F",2015.50,0.990910,0.0281233,5.03473,0.0510409,5.72103,0.0485222,"F",0.791700,0.393000
4472795164151106816,269.4736299999794,4.570799016820601,0.0353126,0.0368422,15.2549,1531.77,132,15.8809,400.708,12,14.5014,415.020,15,17.2304,132,131,0.00000,0.00000,"F",2015.50,0.201346,0.0421031,-1.80611,0.0662789,-3.62432,0.0644166,"F",NaN,NaN
4472794373877856896,269.5129713326616,4.556205456672393,0.0288839,0.0320233,14.8605,2743.12,125,15.3060,333.451,14,14.2560,404.763,14,26.2284,125,125,0.00000,0.00000,"F",2015.50,1.32395,0.0347245,-1.07172,0.0576718,-0.542594,0.0633245,"F",0.217000,0.107700
4472808220851724672,269.3477487761560,4.639783938288957,0.0487526,0.0446138,15.0963,1652.25,134,15.5685,535.374,15,14.4632,629.841,12,10.5648,134,134,0.207247,4.23442,"F",2015.50,0.338106,0.0511522,-2.05407,0.0904338,-5.05081,0.0797241,"F",NaN,NaN
4472812614598021248,269.2616714242988,4.714252518224989,0.0475494,0.0428797,12.1922,2517.45,124,13.1454,265.364,14,11.2463,468.886,14,333.544,124,122,0.00000,0.00000,"F",2015.50,0.180639,0.0483055,-7.16497,0.0805141,-4.05446,0.0709607,"F",0.464000,0.196500
4472808083412771328,269.3216405439020,4.618981566281938,0.0213255,0.0216788,13.4933,2562.62,132,14.3117,237.897,12,12.6108,392.060,13,94.0101,132,132,0.00000,0.00000,"F",2015.50,0.186095,0.0248664,0.0925185,0.0420061,-2.34407,0.0382243,"F",0.673700,0.309700
4472794442597336192,269.4999222286704,4.566956198930833,0.0380316,0.0412561,15.3014,2182.53,116,15.6834,190.352,13,14.7262,785.489,12,17.1591,116,116,0.00000,0.00000,"F",2015.50,0.623450,0.0421976,-13.9193,0.0759864,-10.7062,0.0804469,"F",0.714300,0.353700
4472798634484321792,269.2791965792436,4.480316685985113,0.0234801,0.0235240,14.3060,3105.50,178,14.7013,498.666,18,13.7462,581.314,18,31.5957,179,179,0.0895200,1.30425,"F",2015.50,0.634217,0.0273885,0.880363,0.0455284,-3.12239,0.0436716,"F",NaN,NaN
4472806502864809600,269.2683848122531,4.588777022582989,0.0358851,0.0342650,15.4933,1752.03,160,16.1725,257.973,16,14.7055,509.669,16,13.2408,160,160,0.0447341,0.166096,"F",2015.50,0.0993345,0.0395114,-0.198382,0.0699301,-7.36561,0.0650273,"F",NaN,NaN
4472815363377098112,269.6427730072704,4.601396275598793,0.0244875,0.0348056,13.4721,2491.31,105,13.7997,343.120,10,12.9756,581.970,11,102.728,106,105,0.00000,0.00000,"F",2015.50,1.29487,0.0389699,3.22631,0.0476258,-0.931911,0.0510562,"F",0.334300,0.178000
4472791762537000960,269.3883829602716,4.462085912291952,0.0333319,0.0334394,15.2465,2106.39,149,15.8568,302.636,17,14.4969,672.710,17,17.4838,149,148,0.00000,0.00000,"F",2015.50,0.136131,0.0361623,-2.77713,0.0639177,-1.47917,0.0607619,"F",0.514000,0.196500
4472808564449836928,269.4011321262451,4.667140407076933,0.0293464,0.0296834,14.5838,1993.21,133,14.9808,356.348,15,14.0272,737.615,13,27.7738,133,133,0.0791267,0.887209,"F",2015.50,0.741829,0.0340937,-1.16132,0.0559485,-4.30972,0.0534191,"F",1.09600,0.563000
4472791831256479232,269.3859865727428,4.467298651801147,0.0214684,0.0219400,13.9737,3552.06,150,14.2733,409.862,15,13.5072,450.548,16,58.7100,151,150,0.00000,8.34490e-16,"F",2015.50,0.751070,0.0236853,-7.06926,0.0416341,-5.67824,0.0400395,"F",NaN,NaN
4472804544359317760,269.3063538346781,4.492568942775039,0.0247437,0.0256687,14.2309,2516.47,169,14.6726,543.664,19,13.6169,649.018,18,29.6391,169,169,0.106143,1.75151,"F",2015.50,1.23492,0.0284886,-0.539366,0.0479900,-0.843400,0.0462642,"F",0.760700,0.380700
4472815603896351744,269.7332483227482,4.580867594929812,0.0338862,0.0457203,15.0292,1968.64,133,15.4817,1484.17,11,14.4204,520.190,13,23.1880,134,134,0.00000,0.00000,"F",2015.50,0.554452,0.0546626,-4.24899,0.0654497,-3.31704,0.0621551,"F",NaN,NaN
4472811652525348736,269.3470097096873,4.674691897361196,0.0305540,0.0313858,12.8270,4012.01,126,13.3451,551.254,15,12.1720,817.524,15,181.544,143,140,0.00000,0.00000,"F",2015.50,1.46109,0.0355944,-5.01335,0.0580155,4.69953,0.0550259,"F",NaN,NaN
4472791693817525376,269.3698885036819,4.453080138640219,0.0229063,0.0239954,14.3953,3500.42,157,14.8979,657.844,11,13.7181,441.803,15,39.6722,160,158,0.00000,0.00000,"F",2015.50,0.176124,0.0260274,0.527713,0.0444660,-3.85326,0.0433296,"F",NaN,NaN
4472794305158376320,269.5358863333540,4.558317733462379,0.0236024,0.0255050,13.5973,2994.52,103,13.8902,234.083,12,13.1270,289.009,11,87.5541,107,105,0.00000,0.00000,"F",2015.50,1.00996,0.0265063,1.96862,0.0462755,2.93191,0.0489227,"F",0.711000,0.355000
4472815432096573824,269.6410497217013,4.610034313778074,0.0403936,0.0576806,11.9274,5347.26,95,12.4907,653.381,10,11.2373,728.993,11,416.631,98,97,0.00000,0.00000,"F",2015.50,1.41997,0.0592516,13.4177,0.0773454,-1.80969,0.0853219,"F",NaN,NaN
4472792376712912384,269.4310811492772,4.514274105259892,0.0337054,0.0346481,14.9611,2193.38,127,15.3328,288.702,13,14.4195,434.910,14,22.8384,128,128,0.00000,0.00000,"F",2015.50,0.402958,0.0377859,-1.67413,0.0636103,-8.37828,0.0598182,"F",NaN,NaN
4472794781894784640,269.4694397567476,4.555620845140049,0.0259599,0.0259723,13.7006,3952.16,123,14.1716,454.747,12,13.0756,1088.09,13,75.3345,123,123,0.00000,0.00000,"F",2015.50,1.05309,0.0264652,-3.16818,0.0480061,-4.67849,0.0449744,"F",NaN,NaN
4472810076277273344,269.1541136433690,4.612946635533249,0.0212709,0.0220152,13.5362,4049.93,155,14.1023,511.695,17,12.8162,894.303,17,88.9150,159,159,0.00000,0.00000,"F",2015.50,1.01545,0.0244670,-5.21237,0.0385476,-1.34424,0.0396781,"F",NaN,NaN
4472806468505069824,269.2764380760588,4.592436448673989,0.0239831,0.0233619,14.4221,2980.12,155,14.7851,341.427,18,13.8871,604.249,16,38.7034,157,155,0.00000,0.00000,"F",2015.50,0.717736,0.0265417,2.87787,0.0471191,-2.10544,0.0442884,"F",NaN,NaN
4472795301590797696,269.4942613487727,4.576982779765363,0.0349689,0.0384844,14.7351,2165.23,133,15.2907,496.991,14,14.0320,562.934,14,16.5444,133,133,0.159012,3.36424,"F",2015.50,1.78978,0.0404976,6.43623,0.0685358,8.61832,0.0680760,"F",NaN,NaN
4472812893776166912,269.3128480889687,4.731987560915903,0.0386014,0.0395404,15.1849,1662.80,130,15.8753,333.273,13,14.3976,436.169,13,18.6681,131,129,0.00000,0.00000,"F",2015.50,0.329878,0.0473837,-2.02030,0.0689853,-2.91191,0.0638051,"F",NaN,NaN
4472792381012293632,269.4267255102110,4.504801648743554,0.0380527,0.0374907,11.5294,1647.24,122,11.7568,316.512,14,11.1685,682.753,14,412.480,124,119,0.00000,0.00000,"F",2015.50,1.63329,0.0427386,2.82654,0.0672836,4.47741,0.0643329,"F",NaN,NaN
4472791693817526400,269.3687438169641,4.453430112173064,0.0268626,0.0281534,14.8651,2515.60,156,15.2407,519.370,15,14.3167,815.255,13,25.1844,157,156,0.00000,0.00000,"F",2015.50,0.802444,0.0307996,-6.76369,0.0523013,5.73000,0.0508113,"F",0.513200,0.250200
